Culture Test ID,Culture Sample 1 Timestamp,Beach,Culture Sample 1 Reading,Culture Sample 2 Reading,Culture Reading Mean,Culture Note,Culture Sample Interval,Culture Sample 2 Timestamp,DNA Test ID,DNA Sample Timestamp,DNA Sample 1 Reading,DNA Sample 2 Reading,DNA Reading Mean,Latitude,Longitude,Location
93594,08/27/2014 12:00:00 AM,Margaret T Burroughs,22.0,20.0,21.0,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
108370,06/09/2014 12:00:00 AM,Oakwood,3.0,13.0,6.2,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
108910,05/21/2013 12:00:00 AM,Hartigan,51.0,58.0,54.4,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
101402,08/26/2007 12:00:00 AM,Hartigan,59.4,66.3,62.8,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
108666,05/21/2013 12:00:00 AM,Margaret T Burroughs,19.0,11.0,14.5,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
91037,07/16/2009 12:00:00 AM,North Shore,4.1,4.1,4.1,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
105095,08/15/2012 12:00:00 AM,Oakwood,34.1,57.3,44.2,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
113776,08/11/2016 07:15:00 AM,Oakwood,308.0,22.0,82.3,,1,08/11/2016 07:16:00 AM,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
98829,07/25/2007 12:00:00 AM,North Shore,51.2,81.3,64.5,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
108655,07/08/2012 12:00:00 AM,Margaret T Burroughs,488.4,686.7,579.1,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
102200,06/16/2009 12:00:00 AM,Columbia,248.9,410.6,319.7,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
113285,07/11/2016 10:10:00 AM,Hartigan,4.0,4.0,4.0,,1,07/11/2016 10:11:00 AM,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
104551,06/13/2006 12:00:00 AM,North Shore,1.0,1.0,1.0,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
98325,08/16/2006 12:00:00 AM,Columbia,79.4,436.0,186.1,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
103753,06/19/2006 12:00:00 AM,Hartigan,42.2,21.3,30.0,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
105613,07/02/2013 12:00:00 AM,Oakwood,27.0,17.0,21.4,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
96664,07/20/2011 12:00:00 AM,Margaret T Burroughs,116.9,290.9,184.4,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
91173,07/22/2009 12:00:00 AM,Lane,22.6,27.9,25.1,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
104339,08/01/2006 12:00:00 AM,Lane,46.5,14.6,26.1,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
88040,05/26/2010 12:00:00 AM,Margaret T Burroughs,80.9,32.3,51.1,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
93788,07/21/2015 12:00:00 AM,Montrose Dog,29.0,3.0,9.3,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
110486,07/09/2013 12:00:00 AM,Hartigan,111.0,140.0,124.7,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
104919,08/09/2006 12:00:00 AM,Lane,17.3,21.1,19.1,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
110982,06/20/2014 12:00:00 AM,Montrose Dog,816.0,980.0,894.2,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
109966,08/05/2014 12:00:00 AM,Oakwood,32.0,27.0,29.4,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
112965,06/17/2016 10:45:00 AM,Fargo,93.0,137.0,112.9,,1,06/17/2016 10:46:00 AM,,,,,,42.0161,-87.6647,"(42.0161, -87.6647)"
97571,06/13/2011 12:00:00 AM,Margaret T Burroughs,59.4,14.6,29.4,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
99830,08/28/2008 12:00:00 AM,Hartigan,2.0,7.5,3.9,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
100739,06/16/2008 12:00:00 AM,Margaret T Burroughs,110.6,52.0,75.8,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
89715,08/16/2010 12:00:00 AM,Oakwood,23.8,21.3,22.5,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
97738,08/01/2011 12:00:00 AM,Oakwood,21.1,13.4,16.8,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
100666,08/14/2007 12:00:00 AM,Loyola,1553.1,66.3,320.9,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
106437,06/20/2012 12:00:00 AM,Oakwood,7.5,16.0,11.0,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
110912,06/01/2012 12:00:00 AM,Montrose Dog,242.7,770.1,432.3,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
97672,07/29/2011 12:00:00 AM,Oakwood,31.3,35.0,33.1,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
111922,08/28/2012 12:00:00 AM,Margaret T Burroughs,63.1,52.0,57.3,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
104900,08/08/2006 12:00:00 AM,Loyola,86.0,93.3,89.6,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
98327,08/16/2006 12:00:00 AM,Loyola,2.0,10.8,4.6,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
93767,07/20/2015 12:00:00 AM,Montrose Dog,461.0,36.0,128.8,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
101187,08/06/2008 12:00:00 AM,North Shore,25.3,23.1,24.2,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
107917,08/08/2013 12:00:00 AM,Margaret T Burroughs,687.0,187.0,358.4,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
109371,08/14/2013 12:00:00 AM,Margaret T Burroughs,42.0,60.0,50.2,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
95682,08/28/2015 12:00:00 AM,Oakwood,54.0,45.0,49.3,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
91415,06/23/2009 12:00:00 AM,Margaret T Burroughs,8.6,16.8,12.0,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
101746,08/11/2008 12:00:00 AM,Lane,193.5,108.1,144.6,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
92237,09/01/2009 12:00:00 AM,Columbia,29.8,23.1,26.2,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
101881,06/02/2009 12:00:00 AM,Lane,172.2,201.4,186.2,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
99284,07/11/2007 12:00:00 AM,Margaret T Burroughs,2419.6,2419.6,2419.6,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
102767,07/21/2006 12:00:00 AM,Fargo,29.2,27.2,28.2,,,,,,,,,42.0161,-87.6647,"(42.0161, -87.6647)"
92909,08/11/2014 12:00:00 AM,Oakwood,84.0,79.0,81.5,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
102869,07/25/2006 12:00:00 AM,Fargo,30.9,8.4,16.1,,,,,,,,,42.0161,-87.6647,"(42.0161, -87.6647)"
105142,08/17/2012 12:00:00 AM,Margaret T Burroughs,178.2,613.1,330.5,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
101310,08/22/2007 12:00:00 AM,Hartigan,36.4,37.3,36.8,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
102969,08/24/2006 12:00:00 AM,Hartigan,162.4,129.6,145.1,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
101515,06/30/2008 12:00:00 AM,Columbia,107.6,88.4,97.5,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
96179,08/08/2011 12:00:00 AM,Oakwood,167.0,1203.3,448.3,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
112881,06/13/2016 10:55:00 AM,Fargo,8.0,10.0,8.9,,1,06/13/2016 10:56:00 AM,,,,,,42.0161,-87.6647,"(42.0161, -87.6647)"
88028,05/25/2010 12:00:00 AM,Hartigan,9.7,21.3,14.4,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
96674,07/20/2011 12:00:00 AM,Hartigan,3.1,5.2,4.0,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
108457,09/04/2015 12:00:00 AM,Oakwood,17.0,37.0,25.1,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
105219,06/05/2012 12:00:00 AM,Margaret T Burroughs,579.4,816.4,687.8,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
93234,08/20/2014 12:00:00 AM,Montrose Dog,31.0,179.0,74.5,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
112695,06/01/2016 07:47:00 AM,Margaret T Burroughs,687.0,82.0,237.3,,3,06/01/2016 07:50:00 AM,561,06/01/2016 12:48:00 PM,87.0,147.0,113.1,41.8393,-87.6072,"(41.8393, -87.6072)"
94926,08/13/2015 12:00:00 AM,Montrose Dog,8.0,14.0,10.6,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
108229,05/21/2014 12:00:00 AM,Hartigan,6.0,6.0,6.0,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
92365,08/03/2009 12:00:00 AM,Oakwood,14.6,22.6,18.2,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
95819,07/28/2015 12:00:00 AM,Montrose Dog,16.0,4.0,8.0,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
105361,07/14/2014 12:00:00 AM,Oakwood,32.0,12.0,19.6,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
102291,06/20/2009 12:00:00 AM,North Shore,4.1,5.2,4.6,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
112146,05/22/2012 12:00:00 AM,Hartigan,7.3,12.1,9.4,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
95370,08/24/2015 12:00:00 AM,Margaret T Burroughs,107.0,1300.0,373.0,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
98988,08/01/2007 12:00:00 AM,Lane,29.5,27.5,28.5,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
92203,08/31/2009 12:00:00 AM,Margaret T Burroughs,131.7,186.0,156.5,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
87660,06/24/2010 12:00:00 AM,Oakwood,32.4,,5.7,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
94941,08/14/2015 12:00:00 AM,Oakwood,22.0,29.0,25.3,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
113457,07/21/2016 09:55:00 AM,Hartigan,28.0,16.0,21.2,,1,07/21/2016 09:56:00 AM,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
105197,06/04/2012 12:00:00 AM,Margaret T Burroughs,20.1,21.3,20.7,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
99025,08/03/2007 12:00:00 AM,Margaret T Burroughs,980.4,1046.2,1012.8,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
99963,06/06/2008 12:00:00 AM,Loyola,13.5,14.6,14.0,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
101358,08/24/2007 12:00:00 AM,Columbia,62.7,52.9,57.6,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
96366,08/16/2011 12:00:00 AM,Hartigan,12.2,6.3,8.8,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
91973,08/21/2009 12:00:00 AM,Margaret T Burroughs,38.4,35.9,37.1,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
109536,06/18/2015 12:00:00 AM,Montrose Dog,61.0,84.0,71.6,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
113501,07/25/2016 10:00:00 AM,Hartigan,9.0,5.0,6.7,,1,07/25/2016 10:01:00 AM,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
107227,06/05/2014 12:00:00 AM,Oakwood,110.0,108.0,109.0,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
101642,08/26/2007 12:00:00 AM,Loyola,55.6,53.7,54.6,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
99015,08/02/2007 12:00:00 AM,Loyola,7.5,5.2,6.2,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
110651,07/31/2012 12:00:00 AM,Hartigan,14.4,25.6,19.2,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
95309,06/05/2015 12:00:00 AM,Margaret T Burroughs,1986.0,206.0,639.6,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
98111,06/04/2007 12:00:00 AM,Loyola,1.0,1.0,1.0,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
92667,08/06/2014 12:00:00 AM,Margaret T Burroughs,276.0,179.0,222.3,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
108272,05/23/2014 12:00:00 AM,Hartigan,1.0,2.0,1.4,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
103268,07/27/2006 12:00:00 AM,North Shore,104.3,,10.2,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
97985,08/09/2006 12:00:00 AM,Columbia,34.5,32.8,33.6,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
100083,07/13/2008 12:00:00 AM,Lane,107.6,104.1,105.8,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
102341,07/07/2008 12:00:00 AM,North Shore,16.0,6.3,10.0,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
99574,08/31/2007 12:00:00 AM,Lane,80.1,91.0,85.4,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
94463,08/06/2015 12:00:00 AM,Montrose Dog,179.0,921.0,406.0,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
95287,06/04/2015 12:00:00 AM,Oakwood,1.0,12.0,3.5,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
114036,08/29/2016 09:25:00 AM,Hartigan,36.0,54.0,44.1,,1,08/29/2016 09:26:00 AM,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
102530,08/26/2008 12:00:00 AM,Columbia,48.0,31.1,38.6,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
88468,07/26/2010 12:00:00 AM,Margaret T Burroughs,145.0,139.6,142.3,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
113991,08/24/2016 09:55:00 AM,Fargo,3.0,1.0,1.7,,1,08/24/2016 09:56:00 AM,,,,,,42.0161,-87.6647,"(42.0161, -87.6647)"
92593,05/29/2009 12:00:00 AM,Loyola,1.0,1.0,1.0,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
113235,07/07/2016 06:12:00 AM,Montrose Dog,16.0,6.0,9.8,,1,07/07/2016 06:13:00 AM,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
103210,06/01/2006 12:00:00 AM,Margaret T Burroughs,12.1,7.5,9.5,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
110686,08/02/2012 12:00:00 AM,Oakwood,26.2,27.5,26.8,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
101403,06/25/2008 12:00:00 AM,Hartigan,2.0,2.0,2.0,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
105011,06/21/2013 12:00:00 AM,Oakwood,1.0,137.0,11.7,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
106393,06/18/2012 12:00:00 AM,Oakwood,156.5,14.4,47.5,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
88328,07/19/2010 12:00:00 AM,Margaret T Burroughs,2419.6,2419.6,2419.6,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
112932,06/16/2016 08:00:00 AM,Oakwood,691.0,222.0,391.7,,5,06/16/2016 08:05:00 AM,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
112492,07/19/2013 12:00:00 AM,Oakwood,9.0,20.0,13.4,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
101918,06/04/2009 12:00:00 AM,Oakwood,1.0,3.1,1.8,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
105691,08/24/2012 12:00:00 AM,Hartigan,75.4,67.7,71.4,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
103222,06/01/2006 12:00:00 AM,Columbia,23.1,9.7,15.0,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
104989,06/20/2013 12:00:00 AM,Oakwood,1.0,5.0,2.2,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
97810,07/14/2006 12:00:00 AM,Fargo,75.9,58.3,66.5,,,,,,,,,42.0161,-87.6647,"(42.0161, -87.6647)"
102442,08/22/2008 12:00:00 AM,Columbia,14.7,14.4,14.5,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
96212,08/09/2011 12:00:00 AM,Hartigan,30.1,7.5,15.0,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
113809,08/12/2016 08:06:00 AM,Hartigan,3.0,5.0,3.9,,1,08/12/2016 08:07:00 AM,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
100966,08/17/2007 12:00:00 AM,Loyola,21.6,22.8,22.2,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
97615,06/15/2011 12:00:00 AM,Margaret T Burroughs,829.7,870.4,849.8,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
96796,07/26/2011 12:00:00 AM,Margaret T Burroughs,63.1,13.2,28.9,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
111720,05/28/2014 12:00:00 AM,Montrose Dog,167.0,118.0,140.4,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
102201,06/16/2009 12:00:00 AM,Loyola,107.1,77.1,90.9,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
96054,08/02/2011 12:00:00 AM,Montrose Dog,1986.3,93.3,430.5,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
100566,07/30/2008 12:00:00 AM,Margaret T Burroughs,579.4,488.4,532.0,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
100341,06/13/2008 12:00:00 AM,North Shore,23.1,10.7,15.7,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
90584,06/06/2011 12:00:00 AM,Oakwood,6.3,22.3,11.9,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
105777,06/13/2012 12:00:00 AM,Montrose Dog,93.2,90.6,91.9,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
107254,06/28/2012 12:00:00 AM,Montrose Dog,2420.0,2420.0,2420.0,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
93184,08/18/2014 12:00:00 AM,Margaret T Burroughs,50.0,36.0,42.4,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
91348,07/30/2009 12:00:00 AM,Oakwood,47.3,42.6,44.9,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
94762,08/11/2015 12:00:00 AM,Montrose Dog,10.0,57.0,23.9,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
102222,06/17/2009 12:00:00 AM,North Shore,1732.9,806.4,1182.1,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
107168,06/02/2014 12:00:00 AM,Montrose Dog,33.0,15.0,22.2,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
96961,08/23/2011 12:00:00 AM,Montrose Dog,82.0,65.7,73.4,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
96340,08/15/2011 12:00:00 AM,Montrose Dog,53.8,58.1,55.9,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
96965,08/23/2011 12:00:00 AM,Hartigan,7.5,16.1,11.0,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
101158,06/24/2008 12:00:00 AM,Hartigan,28.5,32.3,30.3,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
103242,07/26/2006 12:00:00 AM,North Shore,54.6,60.2,57.3,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
111056,06/12/2013 12:00:00 AM,Oakwood,19.0,16.0,17.4,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
98942,07/30/2007 12:00:00 AM,Lane,24.3,25.6,24.9,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
91150,07/21/2009 12:00:00 AM,Lane,65.7,70.3,68.0,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
109515,06/17/2015 12:00:00 AM,Montrose Dog,10.0,9.0,9.5,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
97191,06/07/2013 12:00:00 AM,Hartigan,27.0,27.0,27.0,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
101981,07/01/2008 12:00:00 AM,Hartigan,13.2,9.6,11.3,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
106722,06/27/2014 12:00:00 AM,Margaret T Burroughs,61.0,63.0,62.0,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
107991,08/16/2013 12:00:00 AM,Hartigan,19.0,26.0,22.2,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
96472,07/11/2011 12:00:00 AM,Montrose Dog,2420.0,2420.0,2420.0,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
101380,08/25/2007 12:00:00 AM,North Shore,517.2,410.6,460.8,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
95652,06/10/2015 12:00:00 AM,Hartigan,2.0,1.0,1.4,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
98253,07/19/2006 12:00:00 AM,Loyola,,4.0,2.0,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
101931,06/04/2009 12:00:00 AM,Loyola,14.6,5.2,8.7,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
87621,06/22/2010 12:00:00 AM,Margaret T Burroughs,6.3,8.5,7.3,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
95516,07/18/2014 12:00:00 AM,Oakwood,60.0,25.0,38.7,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
91632,07/02/2009 12:00:00 AM,North Shore,6.3,14.8,9.7,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
100029,06/09/2008 12:00:00 AM,Loyola,59.8,46.5,52.7,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
113260,07/08/2016 09:45:00 AM,Hartigan,99.0,4.0,19.9,,1,07/08/2016 09:46:00 AM,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
112706,06/01/2016 10:45:00 AM,Fargo,17.0,20.0,18.4,,1,06/01/2016 10:46:00 AM,,,,,,42.0161,-87.6647,"(42.0161, -87.6647)"
105657,08/23/2012 12:00:00 AM,Oakwood,27.2,16.0,20.9,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
106092,07/23/2013 12:00:00 AM,Oakwood,461.0,222.0,319.9,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
111724,05/28/2014 12:00:00 AM,Hartigan,9.0,25.0,15.0,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
109419,08/21/2013 12:00:00 AM,Montrose Dog,687.0,102.0,264.7,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
102936,08/23/2006 12:00:00 AM,Margaret T Burroughs,33.6,36.8,35.2,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
103186,05/31/2006 12:00:00 AM,Margaret T Burroughs,7.4,7.4,7.4,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
96686,07/21/2011 12:00:00 AM,Margaret T Burroughs,5.2,9.6,7.1,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
89106,06/09/2010 12:00:00 AM,Margaret T Burroughs,29.2,14.8,20.8,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
102667,05/23/2006 12:00:00 AM,Hartigan,13.1,16.0,14.5,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
101513,06/30/2008 12:00:00 AM,Hartigan,129.1,186.0,155.0,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
99198,08/10/2007 12:00:00 AM,Columbia,46.4,48.7,47.5,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
103295,07/28/2006 12:00:00 AM,Columbia,83.6,59.4,70.5,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
87408,06/26/2015 12:00:00 AM,Montrose Dog,86.0,75.0,80.3,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
93129,07/07/2015 12:00:00 AM,Montrose Dog,435.0,727.0,562.4,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
99273,07/10/2007 12:00:00 AM,Columbia,30.5,42.0,35.8,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
107941,08/09/2013 12:00:00 AM,Margaret T Burroughs,44.0,48.0,46.0,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
92374,08/03/2009 12:00:00 AM,Lane,2419.6,2419.6,2419.6,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
94215,08/06/2009 12:00:00 AM,North Shore,10.7,18.5,14.1,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
101553,06/12/2009 12:00:00 AM,Columbia,64.4,39.9,50.7,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
111306,08/18/2012 12:00:00 AM,Margaret T Burroughs,9.8,19.9,14.0,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
106699,06/26/2014 12:00:00 AM,Oakwood,3.0,4.0,3.5,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
96553,07/15/2011 12:00:00 AM,Oakwood,20.1,24.3,22.1,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
111381,08/21/2012 12:00:00 AM,Montrose Dog,42.0,63.3,51.6,,,,,,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
88960,08/10/2009 12:00:00 AM,Loyola,5.2,3.1,4.0,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
102899,08/21/2006 12:00:00 AM,Fargo,45.7,56.3,50.7,,,,,,,,,42.0161,-87.6647,"(42.0161, -87.6647)"
101054,08/21/2007 12:00:00 AM,Lane,290.9,344.8,316.7,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
98449,06/19/2007 12:00:00 AM,Hartigan,3.0,7.5,4.7,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
